Timestamp,x61 Cell 1 Current,x61 Cell 1 Voltage,x61 Cell 1 Resistance,x61 Cell 1 Temp,x61 Cell 1 Temp,x61 Cell 2 Current,x61 Cell 2 Voltage,x61 Cell 2 Resistance,x61 Cell 2 Temp,x61 Cell 3 Current,x61 Cell 3 Voltage,x61 Cell 3 Resistance,x61 Cell 3 Temp,x61 Cell 4 Current,x61 Cell 4 Voltage,x61 Cell 4 Resistance,x61 Cell 4 Temp,x61 Cell 4 Temp,x62 Cell 5 Current,x62 Cell 5 Voltage,x62 Cell 5 Resistance,x62 Cell 5 Temp,x62 Cell 6 Current,x62 Cell 6 Voltage,x62 Cell 6 Resistance,x62 Cell 6 Temp,x62 Cell 7 Current,x62 Cell 7 Voltage,x62 Cell 7 Resistance,x62 Cell 7 Temp,x62 Cell 7 Temp,x62 Cell 8 Current,x62 Cell 8 Voltage,x62 Cell 8 Resistance,x62 Cell 8 Temp,x63 Cell 9 Current,x63 Cell 9 Voltage,x63 Cell 9 Resistance,x63 Cell 9 Temp,x63 Cell 10 Current,x63 Cell 10 Voltage,x63 Cell 10 Resistance,x63 Cell 10 Temp,x63 Cell 11 Current,x63 Cell 11 Voltage,x63 Cell 11 Resistance,x63 Cell 11 Temp,x63 Cell 12 Current,x63 Cell 12 Voltage,x63 Cell 12 Resistance,x63 Cell 12 Temp,x64 Cell 13 Current,x64 Cell 13 Voltage,x64 Cell 13 Resistance,x64 Cell 13 Temp,x64 Cell 14 Current,x64 Cell 14 Voltage,x64 Cell 14 Resistance,x64 Cell 14 Temp,x64 Cell 15 Current,x64 Cell 15 Voltage,x64 Cell 15 Resistance,x64 Cell 15 Temp,x64 Cell 16 Current,x64 Cell 16 Voltage,x64 Cell 16 Resistance,x64 Cell 16 Temp
05-07-2026-Thu 13-51-06-PM,11.3,5.024,0.5557522123893806,-25.9698,-25.97,11.9,5.028,0.5281512605042016,-25.97,14.3,5.02,0.4388111888111888,-23.97,14.8,5.032,0.425,-23.9705,-23.97,14.3,5.02,0.4388111888111888,-23.97,14.6,5.024,0.4301369863013699,-25.137,12.3,5.008,0.5089430894308943,-25.137,-25.137,12.1,5.02,0.518595041322314,-25.137,8.9,5.032,0.7067415730337079,-25.97,10.8,5.032,0.5824074074074074,,12.1,5.024,0.51900826446281,-23.97,8.0,5.044,0.7881249999999999,-23.97,12.5,5.02,0.502,-23.97,13.5,5.04,0.4666666666666667,,14.1,5.012,0.4443262411347517,-25.137,14.2,5.012,0.4411971830985915,
05-07-2026-Thu 13-52-31-PM,10.4,5.028,0.604326923076923,-27.7348,-27.735,11.4,5.032,0.5517543859649122,-27.735,13.3,5.02,0.4718045112781954,-25.47,14.3,5.036,0.44020979020979023,-25.4701,-25.47,13.7,5.02,0.458029197080292,-25.47,13.8,5.028,0.4554347826086956,-26.603,11.5,5.012,0.5447826086956521,-26.6026,-26.603,11.4,5.02,0.5504385964912281,-26.603,8.0,5.036,0.7868749999999999,-27.735,10.3,5.032,0.6106796116504855,,11.5,5.028,0.5465217391304348,-25.47,8.2,5.044,0.7689024390243903,-25.47,12.1,5.024,0.51900826446281,-25.47,13.1,5.04,0.4809160305343512,,14.0,5.012,0.44749999999999995,-26.603,13.6,5.016,0.46102941176470597,
05-07-2026-Thu 13-52-33-PM,9.7,5.032,0.6484536082474227,-27.768,-27.768,11.1,5.032,0.5666666666666667,-27.768,12.6,5.028,0.4988095238095238,-25.504,13.2,5.036,0.47689393939393937,-25.5035,-25.504,13.2,5.024,0.47575757575757577,-25.504,13.4,5.032,0.46940298507462686,-26.669,11.0,5.012,0.5695454545454546,-26.6693,-26.669,10.6,5.024,0.5924528301886792,-26.669,7.3,5.036,0.8623287671232877,-27.768,9.2,5.036,0.6842391304347826,,10.6,5.032,0.5933962264150944,-25.504,7.5,5.048,0.8413333333333334,-25.504,11.3,5.024,0.5557522123893806,-25.504,12.1,5.044,0.5210743801652893,,12.7,5.02,0.4940944881889764,-26.669,12.3,5.016,0.5097560975609756,
05-07-2026-Thu 13-52-35-PM,9.6,5.028,0.6546875,-27.8014,-27.801,10.6,5.036,0.5938679245283018,-27.801,12.4,5.024,0.5064516129032258,-25.57,12.6,5.036,0.49960317460317455,-25.57,-25.57,12.7,5.024,0.49448818897637803,-25.57,13.1,5.032,0.48015267175572524,-26.669,10.5,5.016,0.5971428571428571,-26.6693,-26.669,10.3,5.024,0.6097087378640776,-26.669,7.4,5.04,0.8513513513513513,-27.801,9.4,5.036,0.6696808510638297,,10.6,5.032,0.5933962264150944,-25.57,7.2,5.044,0.8756944444444444,-25.57,11.2,5.028,0.5611607142857142,-25.57,11.6,5.044,0.5435344827586207,,12.6,5.02,0.49801587301587297,-26.669,12.2,5.016,0.5139344262295082,
05-07-2026-Thu 13-53-25-PM,9.2,5.036,0.6842391304347826,-28.7666,-28.767,9.9,5.036,0.6358585858585858,-28.767,11.8,5.028,0.5326271186440676,-26.27,12.5,5.04,0.504,-26.2695,-26.27,12.4,5.028,0.5068548387096774,-26.27,12.9,5.032,0.4875968992248062,-27.435,10.2,5.016,0.6147058823529412,-27.4351,-27.435,10.2,5.028,0.6161764705882353,-27.435,6.6,5.04,0.9545454545454546,-28.767,8.3,5.04,0.7590361445783133,,9.7,5.036,0.6489690721649486,-26.27,7.0,5.052,0.9021428571428571,-26.27,10.2,5.028,0.6161764705882353,-26.27,11.1,5.044,0.568018018018018,,11.9,5.02,0.5273109243697478,-27.435,11.3,5.024,0.5557522123893806,
05-07-2026-Thu 13-53-27-PM,8.9,5.036,0.7073033707865168,-28.7666,-28.767,9.9,5.036,0.6358585858585858,-28.767,11.6,5.028,0.5418103448275862,-26.303,12.0,5.04,0.525,-26.3029,-26.303,11.6,5.028,0.5418103448275862,-26.303,12.0,5.036,0.5245833333333333,-27.435,9.7,5.016,0.6463917525773196,-27.4351,-27.435,9.6,5.032,0.6552083333333334,-27.435,6.6,5.04,0.9545454545454546,-28.767,8.5,5.04,0.7411764705882352,,9.7,5.036,0.6489690721649486,-26.303,7.0,5.052,0.9021428571428571,-26.303,10.1,5.028,0.6222772277227723,-26.303,11.0,5.044,0.5731818181818182,,11.3,5.02,0.5553097345132743,-27.435,10.9,5.024,0.5761467889908257,
05-07-2026-Thu 13-53-28-PM,8.3,5.036,0.7584337349397591,-28.7999,-28.8,9.7,5.036,0.6489690721649486,-28.8,11.5,5.028,0.5465217391304348,-26.303,11.5,5.04,0.5478260869565217,-26.3029,-26.303,11.7,5.032,0.5376068376068377,-26.303,11.8,5.032,0.5330508474576271,-27.435,9.8,5.02,0.6403061224489794,-27.4351,-27.435,9.3,5.032,0.6763440860215053,-27.435,6.3,5.044,1.0007936507936508,-28.8,8.4,5.04,0.7499999999999999,,9.7,5.036,0.6489690721649486,-26.303,6.9,5.052,0.9152173913043476,-26.303,10.3,5.032,0.6106796116504855,-26.303,11.1,5.044,0.568018018018018,,11.2,5.024,0.5607142857142857,-27.435,11.0,5.024,0.5709090909090909,
05-07-2026-Thu 13-53-30-PM,8.7,5.032,0.7229885057471265,-28.8332,-28.833,9.5,5.044,0.6636842105263158,-28.833,11.5,5.032,0.5469565217391305,-26.336,11.4,5.04,0.5526315789473685,-26.3362,-26.336,11.8,5.028,0.5326271186440676,-26.336,11.9,5.036,0.5289915966386554,-27.468,9.4,5.02,0.6675531914893617,-27.4684,-27.468,8.9,5.032,0.7067415730337079,-27.468,6.7,5.04,0.9402985074626865,-28.833,8.6,5.04,0.7325581395348837,,9.9,5.036,0.6358585858585858,-26.336,6.7,5.052,0.9425373134328358,-26.336,10.1,5.032,0.6227722772277228,-26.336,11.0,5.044,0.5731818181818182,,11.5,5.024,0.5460869565217391,-27.468,10.7,5.024,0.5869158878504673,
05-07-2026-Thu 13-53-31-PM,8.5,5.036,0.7405882352941175,-28.8332,-28.833,9.5,5.036,0.6626315789473683,-28.833,11.4,5.028,0.5513157894736842,-26.336,11.5,5.04,0.5478260869565217,-26.3362,-26.336,11.4,5.032,0.5517543859649122,-26.336,11.7,5.036,0.5380341880341881,-27.468,9.0,5.02,0.6972222222222223,-27.4684,-27.468,9.0,5.032,0.698888888888889,-27.468,6.5,5.04,0.9692307692307693,-28.833,8.2,5.04,0.7682926829268294,,9.4,5.036,0.6696808510638297,-26.336,6.9,5.052,0.9152173913043476,-26.336,10.2,5.028,0.6161764705882353,-26.336,10.8,5.044,0.5837962962962963,,11.3,5.02,0.5553097345132743,-27.468,10.9,5.024,0.5761467889908257,
05-07-2026-Thu 13-53-33-PM,8.6,5.036,0.7319767441860465,-28.8665,-28.866,9.3,5.04,0.6774193548387096,-28.866,11.3,5.032,0.5566371681415929,-26.336,11.5,5.04,0.5478260869565217,-26.3362,-26.336,11.2,5.032,0.5616071428571429,-26.336,11.8,5.036,0.5334745762711863,-27.535,9.1,5.02,0.6895604395604394,-27.535,-27.535,8.7,5.028,0.7224137931034482,-27.535,6.7,5.044,0.9410447761194028,-28.866,8.3,5.04,0.7590361445783133,,9.5,5.036,0.6626315789473683,-26.336,6.7,5.048,0.9417910447761194,-26.336,9.9,5.032,0.6353535353535353,-26.336,10.8,5.044,0.5837962962962963,,11.4,5.024,0.5508771929824561,-27.535,10.6,5.02,0.5919811320754716,
05-07-2026-Thu 13-53-34-PM,8.6,5.032,0.7313953488372092,-28.8998,-28.9,9.5,5.04,0.6631578947368422,-28.9,11.2,5.028,0.5611607142857142,-26.37,11.6,5.04,0.5431034482758621,-26.3695,-26.37,11.1,5.036,0.5671171171171171,-26.37,11.6,5.036,0.5426724137931034,-27.502,9.1,5.016,0.6890109890109889,-27.5018,-27.502,8.8,5.032,0.7147727272727272,-27.502,6.5,5.044,0.97,-28.9,8.4,5.036,0.7494047619047618,,9.5,5.036,0.6626315789473683,-26.37,6.9,5.052,0.9152173913043476,-26.37,10.1,5.032,0.6227722772277228,-26.37,10.9,5.048,0.5788990825688074,,11.1,5.024,0.5657657657657658,-27.502,10.6,5.024,0.5924528301886792,
05-07-2026-Thu 13-53-36-PM,8.2,5.036,0.7676829268292683,-28.933,-28.933,9.3,5.04,0.6774193548387096,-28.933,11.3,5.028,0.5561946902654866,-26.37,10.9,5.04,0.5779816513761469,-26.3695,-26.37,11.2,5.028,0.5611607142857142,-26.37,11.6,5.032,0.5422413793103449,-27.502,9.0,5.02,0.6972222222222223,-27.5018,-27.502,8.9,5.036,0.7073033707865168,-27.502,6.6,5.044,0.9553030303030302,-28.933,8.0,5.04,0.7875,,9.3,5.036,0.6768817204301074,-26.37,6.7,5.052,0.9425373134328358,-26.37,9.9,5.032,0.6353535353535353,-26.37,10.9,5.048,0.5788990825688074,,11.1,5.024,0.5657657657657658,-27.502,10.4,5.024,0.6038461538461539,
05-07-2026-Thu 13-53-37-PM,8.2,5.04,0.7682926829268294,-28.9663,-28.966,9.5,5.036,0.6626315789473683,-28.966,11.0,5.028,0.5713636363636363,-26.436,11.1,5.04,0.5675675675675675,-26.4361,-26.436,11.1,5.032,0.5666666666666667,-26.436,11.5,5.036,0.547391304347826,-27.535,8.8,5.024,0.7136363636363636,-27.535,-27.535,8.8,5.032,0.7147727272727272,-27.535,6.4,5.044,0.9851562499999998,-28.966,8.2,5.04,0.7682926829268294,,9.2,5.036,0.6842391304347826,-26.436,6.6,5.048,0.956060606060606,-26.436,9.9,5.032,0.6353535353535353,-26.436,10.9,5.048,0.5788990825688074,,11.1,5.024,0.5657657657657658,-27.535,10.5,5.028,0.5985714285714285,
05-07-2026-Thu 13-53-39-PM,8.3,5.04,0.7590361445783133,-28.9663,-28.966,9.2,5.04,0.6847826086956522,-28.966,10.9,5.032,0.5770642201834862,-26.436,11.1,5.044,0.568018018018018,-26.4361,-26.436,10.9,5.032,0.5770642201834862,-26.436,11.5,5.036,0.547391304347826,-27.602,8.6,5.02,0.7296511627906976,-27.6015,-27.602,8.7,5.032,0.7229885057471265,-27.602,6.5,5.044,0.97,-28.966,8.3,5.04,0.7590361445783133,,9.3,5.04,0.6774193548387096,-26.436,6.8,5.052,0.9286764705882352,-26.436,10.0,5.032,0.629,-26.436,10.8,5.048,0.5842592592592593,,11.0,5.024,0.5709090909090909,-27.602,10.4,5.028,0.604326923076923,
05-07-2026-Thu 13-53-40-PM,8.3,5.036,0.7584337349397591,-29.0329,-29.033,9.2,5.04,0.6847826086956522,-29.033,10.6,5.032,0.5933962264150944,-26.47,10.8,5.044,0.5837962962962963,-26.4695,-26.47,10.9,5.032,0.5770642201834862,-26.47,11.6,5.036,0.5426724137931034,-27.635,8.7,5.02,0.721264367816092,-27.6349,-27.635,8.5,5.032,0.74,-27.635,6.4,5.044,0.9851562499999998,-29.033,8.5,5.044,0.7417647058823529,,9.5,5.036,0.6626315789473683,-26.47,6.5,5.052,0.9715384615384615,-26.47,9.9,5.032,0.6353535353535353,-26.47,10.6,5.048,0.5952830188679246,,11.1,5.028,0.5662162162162162,-27.635,10.4,5.024,0.6038461538461539,
05-07-2026-Thu 13-53-41-PM,7.9,5.04,0.7974683544303797,-29.0662,-29.066,9.0,5.04,0.7000000000000001,-29.066,11.0,5.032,0.5718181818181819,-26.47,10.8,5.044,0.5837962962962963,-26.4695,-26.47,11.0,5.032,0.5718181818181819,-26.47,11.4,5.036,0.5521929824561402,-27.635,8.6,5.024,0.7302325581395348,-27.6349,-27.635,8.4,5.032,0.7488095238095237,-27.635,6.6,5.044,0.9553030303030302,-29.066,8.4,5.04,0.7499999999999999,,9.2,5.036,0.6842391304347826,-26.47,6.6,5.052,0.9568181818181818,-26.47,10.0,5.032,0.629,-26.47,10.5,5.048,0.600952380952381,,11.0,5.024,0.5709090909090909,-27.635,10.3,5.024,0.6097087378640776,
05-07-2026-Thu 13-53-43-PM,8.1,5.036,0.7771604938271606,-29.0994,-29.099,9.0,5.04,0.7000000000000001,-29.099,10.4,5.032,0.6048076923076924,-26.503,10.8,5.04,0.5833333333333333,-26.5028,-26.503,10.7,5.032,0.5878504672897197,-26.503,11.5,5.036,0.547391304347826,-27.602,8.4,5.024,0.7476190476190475,-27.6015,-27.602,8.7,5.032,0.7229885057471265,-27.602,6.5,5.044,0.97,-29.099,8.1,5.04,0.7777777777777779,,9.1,5.04,0.6923076923076923,-26.503,6.8,5.052,0.9286764705882352,-26.503,9.6,5.032,0.6552083333333334,-26.503,10.6,5.044,0.5948113207547169,,11.2,5.024,0.5607142857142857,-27.602,10.2,5.024,0.6156862745098041,
05-07-2026-Thu 13-53-44-PM,8.2,5.036,0.7676829268292683,-29.0994,-29.099,9.0,5.04,0.7000000000000001,-29.099,10.7,5.028,0.5873831775700934,-26.503,10.5,5.044,0.6004761904761904,-26.5028,-26.503,11.0,5.032,0.5718181818181819,-26.503,11.3,5.036,0.557079646017699,-27.635,8.5,5.024,0.7388235294117647,-27.6349,-27.635,8.4,5.032,0.7488095238095237,-27.635,6.6,5.04,0.9545454545454546,-29.099,8.1,5.04,0.7777777777777779,,9.3,5.036,0.6768817204301074,-26.503,6.7,5.052,0.9425373134328358,-26.503,9.6,5.032,0.6552083333333334,-26.503,10.6,5.044,0.5948113207547169,,11.1,5.024,0.5657657657657658,-27.635,10.2,5.024,0.6156862745098041,
05-07-2026-Thu 13-53-45-PM,7.9,5.036,0.7968354430379745,-29.0994,-29.099,9.0,5.04,0.7000000000000001,-29.099,10.5,5.032,0.5990476190476189,-26.536,10.5,5.04,0.6,-26.5361,-26.536,11.1,5.032,0.5666666666666667,-26.536,11.2,5.032,0.5616071428571429,-27.635,8.4,5.024,0.7476190476190475,-27.6349,-27.635,8.2,5.032,0.7670731707317074,-27.635,6.4,5.044,0.9851562499999998,-29.099,8.1,5.044,0.7783950617283951,,9.2,5.032,0.6836956521739131,-26.536,6.6,5.052,0.9568181818181818,-26.536,9.6,5.032,0.6552083333333334,-26.536,10.4,5.048,0.6067307692307693,,10.9,5.028,0.5766055045871559,-27.635,10.0,5.028,0.6285,
05-07-2026-Thu 13-53-47-PM,7.8,5.036,0.8070512820512821,-29.1327,-29.133,9.0,5.04,0.7000000000000001,-29.133,10.3,5.032,0.6106796116504855,-26.536,10.5,5.044,0.6004761904761904,-26.5361,-26.536,10.8,5.032,0.5824074074074074,-26.536,11.6,5.036,0.5426724137931034,-27.702,8.2,5.024,0.7658536585365855,-27.7015,-27.702,8.5,5.032,0.74,-27.702,6.4,5.044,0.9851562499999998,-29.133,8.1,5.04,0.7777777777777779,,9.2,5.036,0.6842391304347826,-26.536,6.8,5.052,0.9286764705882352,-26.536,9.6,5.032,0.6552083333333334,-26.536,10.9,5.048,0.5788990825688074,,11.0,5.024,0.5709090909090909,-27.702,9.9,5.028,0.6348484848484848,
05-07-2026-Thu 13-53-48-PM,8.1,5.036,0.7771604938271606,-29.166,-29.166,8.9,5.04,0.7078651685393258,-29.166,10.2,5.032,0.6166666666666667,-26.569,10.4,5.04,0.6057692307692308,-26.5693,-26.569,10.8,5.032,0.5824074074074074,-26.569,11.0,5.04,0.5727272727272728,-27.702,8.0,5.02,0.7843749999999998,-27.7015,-27.702,8.4,5.032,0.7488095238095237,-27.702,6.1,5.044,1.0336065573770492,-29.166,8.2,5.04,0.7682926829268294,,9.3,5.036,0.6768817204301074,-26.569,6.7,5.052,0.9425373134328358,-26.569,9.6,5.032,0.6552083333333334,-26.569,10.3,5.048,0.612621359223301,,11.0,5.024,0.5709090909090909,-27.702,9.7,5.024,0.6474226804123713,
05-07-2026-Thu 13-53-49-PM,7.7,5.036,0.8175324675324674,-29.166,-29.166,8.9,5.036,0.7073033707865168,-29.166,10.3,5.032,0.6106796116504855,-26.569,10.3,5.04,0.6116504854368933,-26.5693,-26.569,10.9,5.032,0.5770642201834862,-26.569,11.2,5.036,0.5620535714285714,-27.702,7.9,5.02,0.7943037974683543,-27.7015,-27.702,8.3,5.036,0.7584337349397591,-27.702,6.1,5.04,1.0327868852459017,-29.166,8.1,5.04,0.7777777777777779,,9.3,5.036,0.6768817204301074,-26.569,6.6,5.048,0.956060606060606,-26.569,9.6,5.032,0.6552083333333334,-26.569,10.4,5.044,0.6062500000000001,,11.1,5.024,0.5657657657657658,-27.702,9.7,5.024,0.6474226804123713,
